WEO Country Code;Country;Subject Descriptor;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Estimates Start After
178;Ireland;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2019 Notes: Prior to 1995 Real GDP is calculated using implied growth rates and excludes services produced by financial intermediaries (FISIM). National accounts manual used: European System of Accounts (ESA) 2010. The revision of NAs in accordance with ESA 2010 starts in 1997. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2017. Base year changes every year. Due to chain-linking, the base equals to 100.1 instead of 100. Chain-weighted: Yes, from 1995;25.449;28.556;30.774;31.746;33.946;35.701;36.574;38.843;41.419;45.459;50.797;53.377;56.548;59.227;64.057;71.674;79.622;89.700;98.574;110.492;123.657;133.077;143.217;150.324;164.844;179.739;194.572;210.370;204.708;195.738;201.506;206.413;210.850;217.450;240.359;303.871;318.310;350.751;389.143;417.875;392.014;424.732;2019
178;Ireland;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2019 Notes: Prior to 1995 Real GDP is calculated using implied growth rates and excludes services produced by financial intermediaries (FISIM). National accounts manual used: European System of Accounts (ESA) 2010. The revision of NAs in accordance with ESA 2010 starts in 1997. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2017. Base year changes every year. Due to chain-linking, the base equals to 100.1 instead of 100. Chain-weighted: Yes, from 1995;1.906;1.250;0.427;-1.409;2.473;1.631;0.407;3.468;3.459;6.252;7.824;1.068;2.740;1.753;5.545;9.124;8.346;9.593;7.532;9.257;7.897;3.679;4.133;1.382;4.740;3.221;2.132;2.352;-6.048;-5.756;1.294;-0.026;-0.213;0.789;7.669;23.886;2.430;6.940;6.967;4.180;-7.886;5.274;2019
178;Ireland;Inflation, average consumer prices;Percent change;;Source: National Statistics Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;18.345;20.243;17.189;10.397;8.636;5.468;3.041;3.154;2.166;3.990;3.357;3.132;3.150;1.418;2.366;2.518;2.167;1.253;2.119;2.436;5.302;3.987;4.686;4.010;2.300;2.201;2.665;2.898;3.119;-1.684;-1.619;1.195;1.892;0.538;0.301;-0.033;-0.192;0.251;0.708;0.877;0.400;1.700;2019
178;Ireland;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.408;0.271;0.270;0.943;4.806;4.331;4.518;3.037;2.381;1.993;3.040;3.267;1.327;-2.518;-0.207;1.449;1.735;0.301;-0.300;0.301;-0.200;0.501;0.798;0.000;1.492;1.800;2019
178;Ireland;Unemployment rate;Percent of total labor force;;Source: National Statistics Office. Central Statistical Office of Ireland (CSO), data is from the Labor Force Survey (LFS) and is the average of the quarterly observations. Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;17.700;18.100;18.800;18.400;17.900;17.200;19.000;16.300;16.700;15.100;14.100;11.800;9.858;7.550;5.825;4.483;4.183;4.733;4.842;4.733;4.633;4.775;5.008;6.800;12.617;14.592;15.417;15.500;13.775;11.900;9.950;8.392;6.733;5.750;4.992;12.109;7.866;2019
178;Ireland;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2018 Fiscal assumptions: Fiscal projections are based on the country's Budget 2020. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Other; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans;. Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Net debt is defined as gross debt less currency and deposits, debt securities, and loans.";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-2.112;-0.231;1.345;2.049;3.522;4.853;0.954;-0.526;0.340;1.294;1.566;2.769;0.263;-7.019;-13.826;-32.066;-12.847;-8.099;-6.181;-3.653;-1.951;-0.693;-0.305;0.052;0.302;-5.239;-0.760;2018
178;Ireland;Current account balance;Percent of GDP;;Source: National Statistics Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-10.561;-12.635;-8.785;-5.604;-5.165;-3.272;-2.876;-0.261;0.254;-1.299;-0.773;0.696;0.993;3.564;2.679;2.479;2.667;2.348;0.364;-0.116;0.615;0.179;0.247;0.492;-0.098;-3.543;-5.351;-6.507;-6.239;-4.651;-1.195;-1.646;-3.391;1.554;1.076;4.402;-4.191;0.491;10.585;-9.457;6.265;5.309;2019
136;Italy;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010. ESA2010 GDP valuation: Gross domestic product, chained Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980;3.099;0.557;0.156;0.925;3.013;2.621;2.710;3.067;4.029;3.252;1.982;1.439;0.723;-0.835;2.074;2.683;1.267;1.830;1.811;1.626;3.787;1.951;0.254;0.139;1.424;0.818;1.791;1.487;-0.962;-5.281;1.713;0.707;-2.981;-1.841;-0.005;0.778;1.293;1.668;0.798;0.301;-9.134;4.830;2019
136;Italy;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010. ESA2010 GDP valuation: Gross domestic product, chained Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980;607.280;668.435;710.841;745.513;795.685;842.366;882.611;932.180;1,003.936;1,077.230;1,139.700;1,195.201;1,231.277;1,249.924;1,303.093;1,366.109;1,408.747;1,459.267;1,502.411;1,548.883;1,643.472;1,712.290;1,743.797;1,778.641;1,852.527;1,925.851;2,019.663;2,104.761;2,125.056;2,028.179;2,086.966;2,145.632;2,121.601;2,119.078;2,158.198;2,197.639;2,249.114;2,329.691;2,405.497;2,454.809;2,244.767;2,399.060;2019
136;Italy;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010. ESA2010 GDP valuation: Gross domestic product, chained Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980;2.841;0.395;0.076;0.855;3.009;2.579;2.693;3.073;4.002;3.180;1.901;1.350;0.672;-0.919;2.036;2.679;1.267;1.773;1.760;1.617;3.761;1.885;0.187;-0.214;0.676;0.054;1.351;1.099;-1.791;-5.942;1.274;0.296;-3.329;-2.396;-0.453;0.757;1.511;1.796;0.974;0.508;-8.943;5.048;2019
136;Italy;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;21.800;19.510;16.460;14.700;10.740;8.969;5.820;4.720;5.090;6.245;6.395;6.222;5.003;4.497;4.164;5.393;3.983;1.849;2.031;1.651;2.580;2.324;2.612;2.813;2.257;2.207;2.229;2.025;3.492;0.765;1.620;2.935;3.315;1.245;0.234;0.108;-0.050;1.326;1.243;0.634;0.240;0.655;2019
136;Italy;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;21.175;19.507;16.504;14.672;10.725;9.241;5.850;4.692;5.102;6.264;9.309;5.692;4.651;4.444;4.031;5.705;2.864;1.734;1.705;2.095;2.736;2.264;2.995;2.528;2.343;2.048;2.125;2.775;2.362;1.099;2.065;3.727;2.567;0.601;0.000;0.100;0.497;0.989;1.175;0.484;0.240;0.655;2019
136;Italy;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Euro Data last updated: 04/2020;7.370;7.649;8.288;7.367;7.833;8.167;8.867;9.617;9.683;9.667;8.858;8.533;8.808;9.833;10.633;11.150;11.150;11.242;11.333;10.942;10.100;9.100;8.608;8.450;7.975;7.683;6.792;6.125;6.742;7.733;8.350;8.392;10.683;12.133;12.608;11.917;11.667;11.267;10.625;9.950;12.700;10.500;2019
136;Italy;General government net lending/borrowing;Percent of GDP;;"Source: National Statistics Office Latest actual data: 2019 Fiscal assumptions: The IMF staff?s estimates and projections are informed by the fiscal plans included in the government?s 2020 budget and announced measures since the outbreak of COVID-19. IMF staff assumes that the automatic value-added tax (VAT) hikes for future years will be canceled. The stock of maturing postal saving bonds (BPF) is included in the debt projections. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Valuation of public debt: Face value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-10.543;-10.909;-11.099;-11.041;-10.050;-9.716;-8.798;-7.210;-6.615;-2.982;-2.988;-1.773;-2.423;-3.190;-2.869;-3.218;-3.479;-4.083;-3.617;-1.340;-2.564;-5.121;-4.240;-3.593;-2.945;-2.854;-2.954;-2.552;-2.404;-2.445;-2.199;-1.639;-8.339;-3.474;2019
136;Italy;Current account balance;Percent of GDP;;Source: National Statistics Office Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-3.518;-3.532;-2.375;0.305;-0.909;-1.218;0.426;-0.359;-0.894;-1.605;-1.856;-2.426;-2.605;1.130;1.164;2.077;2.944;2.603;1.654;0.801;-0.273;0.155;-0.498;-0.787;-0.482;-0.883;-1.476;-1.367;-2.795;-1.885;-3.295;-2.825;-0.231;1.109;1.899;1.421;2.594;2.575;2.492;2.957;3.051;3.050;2019
158;Japan;Gross domestic product, constant prices;Percent change;;Source: Cabinet Office of Japan via Haver database. Latest actual data: 2019 Notes: the recent revision didn?t go back pre-1994 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2011 Chain-weighted: Yes, from 1980;3.181;4.209;3.312;3.523;4.502;5.233;3.327;4.731;6.785;4.858;4.893;3.417;0.848;-0.518;0.993;2.742;3.100;1.076;-1.128;-0.252;2.780;0.406;0.118;1.528;2.205;1.663;1.420;1.654;-1.094;-5.416;4.192;-0.115;1.495;2.000;0.375;1.223;0.522;2.168;0.323;0.654;-5.163;3.012;2019
158;Japan;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: Cabinet Office of Japan via Haver database. Latest actual data: 2019 Notes: the recent revision didn?t go back pre-1994 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2011 Chain-weighted: Yes, from 1980;1,044.882;1,191.883;1,307.445;1,406.515;1,522.876;1,653.260;1,742.646;1,870.225;2,067.549;2,252.995;2,451.670;2,621.208;2,703.684;2,753.407;2,840.126;2,979.190;3,127.788;3,215.961;3,215.462;3,253.674;3,418.865;3,508.044;3,567.748;3,689.536;3,872.397;4,059.400;4,241.640;4,427.641;4,464.397;4,254.780;4,484.786;4,573.186;4,730.590;4,909.869;5,019.478;5,133.759;5,213.990;5,427.365;5,577.565;5,711.929;5,451.452;5,725.128;2019
158;Japan;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: Cabinet Office of Japan via Haver database. Latest actual data: 2019 Notes: the recent revision didn?t go back pre-1994 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2011 Chain-weighted: Yes, from 1980;2.369;3.453;2.590;2.812;3.824;4.580;2.778;4.229;6.334;4.449;4.544;3.009;0.492;-0.839;0.713;2.480;2.875;0.836;-1.393;-0.440;2.582;0.169;-0.093;1.342;2.125;1.649;1.425;1.645;-1.043;-5.311;4.156;-0.300;1.717;2.176;0.543;1.336;0.536;2.341;0.522;0.897;-4.836;3.402;2019
158;Japan;Inflation, average consumer prices;Percent change;;Source: Ministry of Internal Affairs and Communications Latest actual data: 2019 Notes: Base year changed to 2015 on August 26, 2016. Harmonized prices: No Frequency of source data: Monthly Base year: 2015;7.808;4.916;2.744;1.900;2.262;2.031;0.597;0.125;0.681;2.272;3.082;3.251;1.758;1.240;0.695;-0.129;0.136;1.747;0.666;-0.340;-0.675;-0.740;-0.924;-0.259;-0.010;-0.283;0.252;0.063;1.384;-1.350;-0.721;-0.273;-0.056;0.343;2.761;0.793;-0.114;0.468;0.979;0.477;0.227;0.379;2019
158;Japan;Inflation, end of period consumer prices;Percent change;;Source: Ministry of Internal Affairs and Communications Latest actual data: 2019 Notes: Base year changed to 2015 on August 26, 2016. Harmonized prices: No Frequency of source data: Monthly Base year: 2015;7.240;4.069;2.448;1.670;2.344;1.584;-0.218;0.743;1.122;2.594;3.594;2.781;1.029;1.073;0.823;-0.635;0.518;2.145;0.526;-0.996;-0.754;-0.996;-0.527;-0.303;0.516;-0.750;0.359;0.571;1.054;-2.030;-0.248;-0.295;-0.239;1.443;2.504;0.157;0.286;0.553;0.826;0.478;--;0.362;2019
158;Japan;Unemployment rate;Percent of total labor force;;Source: Cabinet Office of Japan via Haver database. Latest actual data: 2019 Employment type: National definition Primary domestic currency: Japanese yen Data last updated: 04/2020;2.017;2.208;2.350;2.658;2.708;2.625;2.767;2.850;2.517;2.250;2.100;2.092;2.150;2.500;2.892;3.150;3.367;3.400;4.100;4.667;4.733;5.042;5.358;5.242;4.733;4.425;4.117;3.833;3.983;5.075;5.058;4.583;4.325;4.008;3.583;3.375;3.108;2.825;2.442;2.358;3.000;2.267;2019
158;Japan;General government net lending/borrowing;Percent of GDP;;"Source: Cabinet Office of Japan via Haver database. Latest actual data: 2018. Authorities release fiscal data with a 10 month delay. Fiscal assumptions: The projections incorporate a stimulus package to be released in early April, whose size and composition are estimated by Staff. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2014 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds;. Government in Japan consists of 3 layers: central, prefectural, and municipal. The latter two government levels are covered under local government. There is no government at the state level in Japan. Valuation of public debt: Current market value. Gross public debt is on unconsolidated basis. Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans; Insurance Technical Reserves; Other Accounts Receivable/Payable; Monetary Gold and Strother";-4.511;-3.935;-3.894;-4.034;-2.679;-1.399;-1.389;-0.366;0.503;1.253;1.992;1.705;0.585;-2.435;-3.811;-4.392;-4.985;-3.596;-10.225;-6.873;-8.252;-6.538;-7.914;-8.046;-5.881;-4.963;-3.492;-3.210;-4.531;-10.192;-9.534;-9.441;-8.613;-7.911;-5.636;-3.807;-3.697;-3.116;-2.429;-2.825;-7.090;-2.061;2018
158;Japan;Current account balance;Percent of GDP;;Source: Ministry of Finance or Treasury. Bank of Japan/ Ministry of Finance via Haver database Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-0.973;0.391;0.603;1.673;2.655;3.587;4.066;3.326;2.577;2.067;1.427;1.900;2.875;2.962;2.660;2.026;1.426;2.155;2.854;2.504;2.673;2.003;2.652;3.136;3.781;3.578;3.853;4.698;2.831;2.777;3.877;2.109;0.962;0.891;0.759;3.108;4.021;4.150;3.537;3.617;1.659;1.885;2019
542;Korea;Gross domestic product, constant prices;Percent change;;Source: Central Bank. The Bank of Korea revised the national accounts data when adopting the 2008 System of National Accounts (SNA). Official data are only available from 2000. Data prior to 2000 were obtained by applying the growth rates of the previous data series and should be treated as provisional. Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from before 1980;-1.646;7.246;8.338;13.376;10.552;7.839;11.327;12.724;11.988;7.073;9.878;10.778;6.199;6.877;9.269;9.615;7.891;6.171;-5.129;11.467;9.061;4.852;7.725;3.147;5.197;4.309;5.264;5.800;3.013;0.793;6.805;3.686;2.403;3.165;3.202;2.809;2.947;3.160;2.665;2.033;-1.178;3.403;2019
542;Korea;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: Central Bank. The Bank of Korea revised the national accounts data when adopting the 2008 System of National Accounts (SNA). Official data are only available from 2000. Data prior to 2000 were obtained by applying the growth rates of the previous data series and should be treated as provisional. Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from before 1980;82.796;97.197;111.807;131.728;150.882;167.855;190.631;220.201;255.294;284.069;323.809;370.841;402.804;440.707;491.837;550.429;604.736;653.123;626.596;708.533;790.005;846.506;926.326;973.224;1,051.368;1,130.825;1,226.380;1,332.361;1,399.200;1,421.043;1,535.428;1,625.275;1,696.247;1,780.629;1,871.663;1,944.273;2,022.294;2,125.480;2,235.287;2,320.498;2,307.718;2,432.782;2019
542;Korea;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: Central Bank. The Bank of Korea revised the national accounts data when adopting the 2008 System of National Accounts (SNA). Official data are only available from 2000. Data prior to 2000 were obtained by applying the growth rates of the previous data series and should be treated as provisional. Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from before 1980;-3.167;5.586;6.677;11.717;9.196;6.782;10.225;11.619;10.897;6.019;8.800;9.687;5.101;5.797;8.175;8.517;6.868;5.180;-5.812;10.677;8.153;4.051;7.104;2.614;4.781;4.088;4.713;5.266;2.234;0.275;6.274;2.891;1.866;2.696;2.556;2.268;2.539;2.870;2.178;1.831;-1.315;3.321;2019
542;Korea;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015;28.697;21.352;7.191;3.421;2.274;2.460;2.750;3.048;7.146;5.701;8.574;9.333;6.213;4.801;6.266;4.481;4.925;4.439;7.513;0.813;2.259;4.066;2.763;3.515;3.591;2.754;2.242;2.535;4.674;2.757;2.939;4.026;2.187;1.301;1.275;0.706;0.972;1.944;1.476;0.383;0.270;0.449;2019
542;Korea;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2015;32.202;13.695;4.833;1.963;2.448;3.015;1.389;6.053;7.182;5.071;9.338;9.251;4.458;5.801;5.568;4.753;4.926;6.574;3.966;1.355;2.780;3.163;3.734;3.419;3.035;2.619;2.089;3.607;4.139;2.801;3.034;4.159;1.426;1.143;0.833;1.132;1.337;1.408;1.321;0.738;-0.300;0.900;2019
542;Korea;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: National definition Primary domestic currency: Korean won Data last updated: 04/2020;5.200;4.500;4.133;4.117;3.850;4.025;3.842;3.108;2.525;2.583;2.458;2.450;2.525;2.900;2.475;2.067;2.058;2.617;6.950;6.550;4.425;4.000;3.258;3.550;3.658;3.750;3.475;3.258;3.175;3.633;3.708;3.408;3.225;3.100;3.492;3.592;3.675;3.683;3.833;3.783;4.500;4.500;2019
542;Korea;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2017 Notes: The series on general government debt does not include non-market non-profit institutions. Fiscal assumptions: The medium-term forecast incorporates the medium-term path for the overall fiscal balance in the 2020 budget and medium-term fiscal plan announced by government. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Cash General government includes: Central Government;. For government gross/net debt only, general government includes central government and local governments. The series on general government debt does not include non-market non-profit institutions. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.235;2.378;2.394;1.130;1.187;4.050;2.508;3.346;1.564;0.090;0.823;1.033;2.075;1.457;0.017;1.467;1.622;1.490;0.619;0.397;0.522;1.646;2.188;2.569;0.862;-1.842;-1.567;2017
542;Korea;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-10.545;-8.895;-7.186;-4.095;-1.895;-2.150;2.231;5.834;6.392;1.525;-0.990;-2.430;-0.816;0.430;-1.034;-1.806;-4.009;-1.898;10.464;4.379;1.767;0.395;0.648;1.609;3.693;1.306;0.199;0.893;0.167;3.506;2.443;1.328;3.816;5.636;5.594;7.172;6.528;4.633;4.502;3.690;4.946;4.822;2019
138;Netherlands;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980;n/a;-0.514;-1.283;1.758;3.118;2.656;3.126;1.850;4.585;4.481;4.178;2.451;1.589;1.264;3.009;2.773;3.494;4.328;4.668;5.032;4.199;2.328;0.217;0.158;1.983;2.047;3.462;3.772;2.172;-3.667;1.341;1.550;-1.031;-0.127;1.424;1.958;2.192;2.911;2.597;1.811;-7.493;2.983;2019
138;Netherlands;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980;166.029;180.803;189.512;200.396;214.101;226.740;238.535;248.957;269.554;292.674;316.313;335.027;348.108;360.860;379.653;398.363;419.832;445.554;471.604;502.489;535.294;559.768;569.856;581.352;608.843;640.656;682.894;727.690;757.956;735.726;754.280;781.970;788.750;801.569;828.030;853.035;880.758;923.466;970.536;1,005.337;935.911;982.624;2019
138;Netherlands;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: ESA 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980;n/a;-1.337;-1.817;1.377;2.724;2.236;2.589;1.253;3.876;3.843;3.567;1.647;0.792;0.533;2.321;2.223;3.028;3.837;4.086;4.326;3.518;1.540;-0.519;-0.382;1.573;1.749;3.280;3.621;1.877;-4.137;0.796;1.057;-1.472;-0.420;1.124;1.527;1.720;2.294;2.003;1.515;-7.761;2.686;2019
138;Netherlands;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;n/a;6.800;5.900;2.900;3.400;2.300;--;-1.000;0.500;1.100;2.500;3.175;2.838;1.645;2.120;1.346;1.448;1.855;1.784;2.039;2.344;5.115;3.853;2.224;1.385;1.491;1.653;1.587;2.212;0.972;0.930;2.470;2.818;2.556;0.320;0.218;0.114;1.297;1.602;2.673;0.495;1.154;2019
138;Netherlands;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;n/a;7.262;4.281;2.969;2.799;1.650;-0.313;-0.500;1.205;1.290;4.676;4.094;1.701;1.550;1.949;1.008;1.908;2.189;1.494;2.027;3.062;5.294;3.298;1.578;1.255;1.947;1.713;1.593;1.658;0.694;1.806;2.451;3.305;1.310;-0.140;0.452;0.760;1.270;1.881;2.817;0.825;1.254;2019
138;Netherlands;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: Harmonized OECD definition Primary domestic currency: Euro Data last updated: 04/2020;3.354;4.583;6.525;8.254;8.090;7.327;6.520;6.337;6.247;5.674;5.112;4.799;4.865;5.530;6.193;7.733;7.099;6.101;4.930;4.139;3.660;3.137;3.665;4.833;5.665;5.882;5.014;4.161;3.663;4.359;4.995;4.984;5.832;7.257;7.434;6.891;6.024;4.854;3.839;3.390;6.500;5.000;2019
138;Netherlands;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Notes: Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Fiscal assumptions: Fiscal projections for the period 2019?24 are based on the authorities? Bureau for Economic Policy Analysis budget projections, after differences in macroeconomic assumptions are adjusted for. Historical data were revised following the June 2014 Central Bureau of Statistics release of revised macro data because of the adoption of the European System of National and Regional Accounts (ESA 2010) and the revisions of data sources. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government; Social Security Funds; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans";-4.198;-5.181;-5.846;-5.623;-6.268;-4.291;-4.243;-5.278;-4.360;-5.095;-4.083;-2.056;-3.127;-3.139;-3.540;-8.732;-1.823;-1.583;-1.354;0.253;1.165;-0.476;-2.129;-3.142;-1.825;-0.396;0.099;-0.092;0.201;-5.086;-5.246;-4.427;-3.918;-2.929;-2.152;-2.025;0.021;1.264;1.491;1.659;-6.164;-2.136;2019
138;Netherlands;Current account balance;Percent of GDP;;Source: Central Bank. IMF STA BPM6 Database Latest actual data: 2018. The latest data (2018) is sourced from the DNB. Notes: SFIs are integrated in the resident economy. BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-0.441;2.356;3.194;3.322;4.475;2.936;2.142;1.695;2.699;3.853;2.517;2.255;1.871;3.710;4.521;5.693;4.772;6.009;2.971;3.504;1.738;2.274;2.330;5.154;7.560;7.047;9.085;6.886;4.966;5.415;6.934;8.535;10.194;9.751;8.172;6.293;8.061;10.820;10.875;10.865;9.006;9.384;2018
196;New Zealand;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office. Statistics New Zealand Latest actual data: 2019. Authorities' actual annual data are April/March recalculated using quarterly data as Jan/Dec National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Data refer to calendar years Start/end months of reporting year: January/December. January/December annual data calculated from quarterly data consistent with authorities' actual April/March annual data Base year: 2009/10. The base year is 2009Q2 to 2010Q1 Chain-weighted: Yes, from 1987;1.009;2.961;2.878;-0.124;6.858;1.213;1.810;2.436;0.555;1.497;1.055;-2.159;0.871;4.876;6.669;4.334;3.728;3.017;0.758;4.468;4.118;2.200;5.116;4.574;4.435;2.563;2.741;3.956;-0.403;0.332;2.038;1.904;2.528;2.203;3.170;4.078;4.167;3.774;3.166;2.180;-7.212;5.941;2019
196;New Zealand;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office. Statistics New Zealand Latest actual data: 2019. Authorities' actual annual data are April/March recalculated using quarterly data as Jan/Dec National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Data refer to calendar years Start/end months of reporting year: January/December. January/December annual data calculated from quarterly data consistent with authorities' actual April/March annual data Base year: 2009/10. The base year is 2009Q2 to 2010Q1 Chain-weighted: Yes, from 1987;27.631;31.140;34.016;35.304;39.087;40.812;42.387;44.494;46.319;48.855;51.219;51.808;53.450;57.385;62.519;66.596;70.343;73.715;75.110;79.599;84.729;88.493;94.492;100.649;107.942;114.156;120.835;128.990;130.969;132.406;136.679;142.191;148.582;154.520;162.368;170.749;179.705;190.000;200.790;208.744;194.919;210.525;2019
