WEO Country Code;Country;Subject Descriptor;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Estimates Start After
536;Indonesia;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office. Accessed via Haver Data. Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008. National account SNA 2008 was  released in 2015 and the authorities publish data from 2010 only. Whenever applicable, the desks use spliced series from Haver for data prior 2010. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: No;7.320;5.519;0.265;2.173;5.489;1.892;5.111;4.506;4.905;6.970;6.889;7.151;4.785;6.195;5.786;6.455;6.587;3.504;-14.119;-0.360;3.780;2.186;3.030;3.307;3.554;4.206;4.018;4.850;5.931;3.230;4.882;4.262;4.546;4.118;3.613;3.472;3.851;3.920;4.053;3.943;-0.504;7.153;2019
536;Indonesia;Inflation, average consumer prices;Percent change;;Source: National Statistics Office. Accessed via CEIC Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2018. The authorities issue 2018=100 data from Jan. 2018 onward. Data prior 2018 were ratio spliced from Haver.;18.017;12.244;9.481;11.787;10.475;4.705;5.821;9.250;8.072;6.407;7.800;9.435;7.546;9.664;8.528;9.415;7.981;6.237;58.447;20.470;3.688;11.466;11.903;6.792;6.060;10.465;13.101;6.320;9.868;4.803;5.141;5.343;3.981;6.411;6.397;6.361;3.527;3.809;3.292;2.820;2.870;2.937;2019
536;Indonesia;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office. Accessed via CEIC Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2018. The authorities issue 2018=100 data from Jan. 2018 onward. Data prior 2018 were ratio spliced from Haver.;17.111;7.323;10.027;11.969;9.125;4.437;9.150;9.281;5.479;6.234;9.780;10.022;5.061;10.212;9.703;8.924;5.999;10.352;77.611;1.901;9.330;12.579;9.938;5.184;6.385;17.138;6.585;5.794;11.057;2.769;6.963;3.779;3.655;8.078;8.363;3.359;3.021;3.608;3.157;2.586;3.092;3.000;2019
536;Indonesia;Unemployment rate;Percent of total labor force;;Source: National Statistics Office. Accessed via dXtime (CEIC and EMED Emerging Asia) Latest actual data: 2018/19 Employment type: National definition Primary domestic currency: Indonesian rupiah Data last updated: 04/2020;n/a;n/a;n/a;n/a;1.620;2.220;2.750;2.640;2.890;2.860;2.590;2.670;2.790;2.830;4.470;7.420;4.998;4.770;5.460;6.360;6.080;8.100;9.060;9.670;9.860;11.240;10.280;9.110;8.390;7.870;7.140;6.560;6.140;6.250;5.940;6.180;5.610;5.500;5.340;5.280;7.500;6.000;2019
536;Indonesia;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Fiscal assumptions: IMF projections are based on moderate tax policy and administration reforms, and a gradual increase in social and capital spending over the medium term in line with fiscal space Start/end months of reporting year: January/December. From 2000 onward GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Cash. The budget in Indonesia is reported on cash basis. There is an ongoing project to change to accrual basis in their reporting in the coming years. General government includes: Central Government; Local Government;. The general government composition consists of Central Government and Subnational levels, including Provinces and municipalities. Social Security Funds will be included in the general government reporting in the future. Valuation of public debt: Face value. Book value Instruments included in gross and net debt: Securities Other than Shares; Loans";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.589;0.005;0.641;0.962;-1.034;-1.893;-0.959;-1.870;-1.763;-0.576;-1.077;-0.260;0.424;0.372;-0.947;0.054;-1.644;-1.242;-0.703;-1.586;-2.217;-2.146;-2.604;-2.486;-2.509;-1.750;-2.229;-5.010;-3.978;2019
536;Indonesia;Current account balance;Percent of GDP;;"Source: Central Bank. Accessed via CEIC Database Latest actual data: 2019 Notes: The authorities have revised the balance of payments to ""Balance of Payments Manual, 6th edition"" standards for data starting in 2010. Prior to 2010 STA conversion data are used. BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6)";2.921;-0.541;-4.745;-6.495;-2.145;-1.961;-4.248;-2.521;-1.958;-1.387;-2.315;-2.847;-1.842;-1.205;-1.404;-2.784;-2.657;-1.458;3.469;3.400;4.452;3.954;3.676;3.174;1.881;0.513;2.408;1.445;0.022;1.840;0.702;0.189;-2.657;-3.176;-3.087;-2.035;-1.819;-1.595;-2.938;-2.715;-3.169;-2.684;2019
548;Malaysia;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2019 Notes: GDP was rebased by the National Statistical Office, new base year is 2015. The official series starts in 2015. Data prior to that is spliced based on the old series. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015. Data prior to 2015 are spliced by the country team. Chain-weighted: No;7.444;6.942;5.941;6.250;7.762;-0.876;1.153;5.389;9.938;9.060;9.007;9.547;8.886;9.896;9.211;9.830;10.002;7.327;-7.359;6.131;8.671;0.518;5.391;5.789;6.783;4.976;5.584;6.299;4.832;-1.514;7.528;5.293;5.474;4.694;6.007;5.007;4.450;5.742;4.741;4.330;-1.700;9.000;2019
548;Malaysia;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2019 Notes: GDP was rebased by the National Statistical Office, new base year is 2015. The official series starts in 2015. Data prior to that is spliced based on the old series. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015. Data prior to 2015 are spliced by the country team. Chain-weighted: No;46.616;54.569;61.383;67.774;75.670;77.379;79.847;86.231;98.143;111.231;125.788;142.458;158.652;178.483;199.086;223.240;250.065;273.016;255.773;275.374;305.940;314.268;336.450;362.536;397.548;430.328;468.110;510.964;546.073;541.907;589.491;633.662;681.166;725.649;783.473;831.268;877.249;945.089;1,014.018;1,076.373;1,064.795;1,183.256;2019
548;Malaysia;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2019 Notes: GDP was rebased by the National Statistical Office, new base year is 2015. The official series starts in 2015. Data prior to that is spliced based on the old series. National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2015. Data prior to 2015 are spliced by the country team. Chain-weighted: No;5.024;4.363;3.303;3.669;5.137;-3.973;-1.547;2.711;7.277;6.482;4.477;7.895;5.915;6.902;6.282;6.962;7.199;4.632;-9.699;3.463;5.963;-2.101;2.818;3.312;4.371;2.709;4.189;5.246;2.933;-3.204;5.623;3.578;3.872;2.255;4.299;3.399;2.972;4.457;3.578;3.693;-2.941;7.625;2019
548;Malaysia;Inflation, average consumer prices;Percent change;;Source: National Statistics Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2010;6.724;9.700;5.834;3.704;3.904;2.587;0.350;0.737;0.290;2.557;3.043;4.328;4.778;3.547;3.687;3.468;3.479;2.655;5.293;2.731;1.551;1.427;1.793;1.074;1.420;3.039;3.621;2.027;5.429;0.597;1.720;3.174;1.664;2.105;3.143;2.104;2.076;3.799;0.969;0.663;0.106;2.792;2019
548;Malaysia;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2010;7.135;8.467;5.511;3.117;1.716;1.044;1.431;0.392;3.513;2.112;7.007;4.401;4.797;3.467;3.485;3.238;3.262;2.916;5.313;2.466;1.204;1.189;1.603;1.157;2.183;3.211;3.146;2.288;4.473;1.019;2.119;2.964;1.248;3.223;2.663;2.683;1.742;3.510;0.165;0.991;0.106;2.792;2019
548;Malaysia;Unemployment rate;Percent of total labor force;;Source: CEIC/IMF staff/NSO Latest actual data: 2019 Employment type: National definition Primary domestic currency: Malaysian ringgit Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;6.893;8.261;8.207;8.079;6.715;5.055;4.345;3.718;3.026;2.947;3.143;2.516;2.445;3.225;3.425;3.100;3.675;3.475;3.600;3.550;3.550;3.325;3.225;3.325;3.675;3.300;3.050;3.025;3.100;2.875;3.150;3.450;3.425;3.325;3.275;4.900;3.400;2019
548;Malaysia;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Fiscal assumptions: Fiscal projections are based on budget numbers, discussion with the authorities, and IMF staff estimates Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Cash General government includes: Central Government; State Government; Local Government;. General government also includes 79 statutory bodies with individual budgets. Valuation of public debt: Nominal value Instruments included in gross and net debt: Securities Other than Shares; Loans";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.149;1.602;1.805;3.440;5.449;3.103;3.270;4.840;-0.627;-3.003;-6.053;-4.361;-3.960;-4.597;-3.353;-2.833;-2.602;-2.571;-3.405;-5.880;-4.319;-3.568;-3.103;-3.478;-2.628;-2.546;-2.603;-2.413;-3.308;-3.175;-4.200;-3.600;2019
548;Malaysia;Current account balance;Percent of GDP;;Source: National Statistics Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6). The authorities issue BPM6 historical data back from 2005 and discontinued the BPM5 series.  Data before 2005 come from STA database via EcXL;-0.994;-9.037;-12.246;-10.634;-4.467;-1.760;-0.335;7.459;4.934;0.755;-1.842;-7.816;-3.364;-4.105;-5.572;-8.934;-4.062;-5.440;12.122;14.621;8.309;7.211;6.546;11.149;11.099;13.764;15.362;14.663;16.295;14.829;9.941;10.741;5.094;3.435;4.327;2.987;2.393;2.792;2.114;3.292;-0.099;1.728;2019
273;Mexico;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2013 Chain-weighted: No;9.482;8.526;-0.521;-3.486;3.411;2.188;-3.079;1.722;1.283;4.106;5.176;4.215;3.541;2.738;4.941;-6.291;6.773;6.847;5.164;2.754;4.942;-0.404;-0.040;1.446;3.921;2.308;4.495;2.291;1.144;-5.286;5.118;3.663;3.642;1.354;2.804;3.288;2.911;2.118;2.136;-0.146;-6.630;3.024;2019
273;Mexico;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2013 Chain-weighted: No;404.790;480.863;507.915;509.405;545.789;575.369;568.880;592.991;621.781;672.688;733.983;790.789;837.453;880.763;944.018;903.176;982.009;1,067.339;1,135.090;1,183.187;1,269.420;1,292.015;1,311.932;1,355.623;1,446.697;1,526.184;1,643.052;1,725.853;1,779.540;1,698.329;1,806.054;1,911.319;2,018.932;2,082.170;2,180.178;2,275.306;2,365.776;2,461.382;2,575.206;2,616.289;2,458.339;2,582.069;2019
273;Mexico;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2013 Chain-weighted: No;9.810;5.952;-2.832;-5.677;1.125;-0.006;-5.097;-0.334;-0.708;2.108;3.203;2.302;1.683;0.940;3.159;-7.832;5.072;5.194;3.582;1.248;3.441;-1.793;-1.403;0.072;2.495;0.870;2.984;0.783;-0.358;-6.674;3.617;2.227;2.247;0.029;1.499;2.014;1.680;0.936;0.992;-1.229;-7.613;1.973;2019
273;Mexico;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2018. Note: 100 = July 16-31, 2018. Thus looking at monthly data there will be no period equal to 100.;26.471;28.034;59.115;101.805;65.439;57.789;86.449;131.959;113.503;19.919;26.650;22.609;15.517;9.763;6.986;35.061;34.350;20.597;15.917;16.566;9.486;6.366;5.037;4.550;4.694;3.990;3.634;3.969;5.130;5.296;4.155;3.404;4.111;3.804;4.019;2.719;2.820;6.042;4.898;3.635;2.702;2.782;2019
273;Mexico;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2018. Note: 100 = July 16-31, 2018. Thus looking at monthly data there will be no period equal to 100.;n/a;27.414;98.900;80.701;59.184;63.739;105.755;159.174;51.657;19.697;29.930;18.795;11.938;8.009;7.051;51.966;27.704;15.719;18.609;12.319;8.959;4.403;5.700;3.977;5.191;3.333;4.053;3.759;6.528;3.574;4.402;3.819;3.568;3.974;4.081;2.131;3.360;6.773;4.831;2.829;2.435;3.000;2019
273;Mexico;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: National definition Primary domestic currency: Mexican peso Data last updated: 04/2020;1.200;0.900;4.200;6.100;5.600;4.400;4.300;3.883;3.542;2.925;2.742;2.692;2.830;3.430;3.700;6.230;5.450;3.730;3.160;2.500;2.200;2.768;2.978;3.400;3.919;3.478;3.528;3.610;3.887;5.328;5.273;5.172;4.891;4.901;4.824;4.349;3.883;3.421;3.330;3.268;5.327;3.510;2019
273;Mexico;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2019 Fiscal assumptions: Fiscal projections for 2020 are informed by the approved budget but take into account the likely effects of the COVID-19 pandemic on fiscal outturns; projections for 2021 onward assume compliance with rules established in the Fiscal Responsibility Law. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2014. Currently the Mexico team is submitting data to WEO using GFSM 2014 classification by making a range of adjustments based on additional data provided by the Mexican authorities for the period 2008-2017. Thus, the series display a statistical break in 2008. The GFSM classification is also used to present fiscal tables in the Art IV reports (in addition to standard tables used for discussion with Mexican authorities). Accrual data are not available to the Mexico team. Basis of recording: Cash General government includes: Central Government; Social Security Funds; Nonmonetary Financial Public Corporations; Nonfinancial Public Corporation;. Includes central government,  social security funds, state-owned enterprises, public development banks but excludes state and local governments. Valuation of public debt: Face value Instruments included in gross and net debt: Securities Other than Shares; Loans";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.295;1.580;2.393;-1.603;-2.365;-2.405;-3.844;-3.636;-4.756;-4.721;-2.815;-2.707;-2.290;-2.355;-1.410;-1.499;-1.282;-1.527;-0.713;-4.125;-3.975;-3.336;-3.726;-3.707;-4.537;-4.000;-2.767;-1.064;-2.201;-2.321;-4.200;-2.200;2019
273;Mexico;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-5.389;-6.225;-0.838;7.835;5.483;2.315;0.369;4.859;-1.208;-3.114;-3.564;-6.206;-8.953;-6.822;-8.130;-0.450;-0.621;-1.539;-3.043;-2.337;-2.652;-2.314;-1.726;-0.764;-0.715;-0.877;-0.364;-0.940;-1.514;-0.866;-0.461;-1.008;-1.553;-2.473;-1.934;-2.649;-2.255;-1.770;-1.884;-0.194;-0.280;-0.397;2019
293;Peru;Gross domestic product, constant prices;Percent change;;Source: Central Bank Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2007 Chain-weighted: No;7.661;5.461;-0.324;-9.329;3.801;2.089;12.106;7.738;-9.422;-13.422;-5.090;2.219;-0.541;5.244;12.308;7.411;2.799;6.476;-0.392;1.495;2.695;0.617;5.454;4.165;4.959;6.285;7.529;8.518;9.143;1.049;8.451;6.452;5.951;5.837;2.394;3.274;4.050;2.475;3.969;2.162;-4.534;5.247;2019
293;Peru;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: Central Bank Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2007 Chain-weighted: No;54.669;63.109;66.791;62.932;67.681;71.280;81.518;89.998;84.394;75.931;74.764;79.007;80.371;86.590;99.324;108.922;114.021;123.499;124.400;128.083;134.475;138.272;148.120;157.154;169.388;185.641;205.659;229.173;254.992;259.632;284.854;309.567;334.280;360.000;375.440;391.767;411.855;429.997;457.956;476.014;457.320;490.701;2019
293;Peru;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: Central Bank Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2007 Chain-weighted: No;4.942;2.874;-2.716;-11.460;1.409;-0.222;9.596;5.352;-11.385;-15.240;-7.002;0.196;-2.458;3.270;10.258;5.506;1.018;4.672;-2.031;-0.117;1.134;-0.844;3.984;2.765;3.596;4.945;6.227;7.259;7.911;-0.078;7.236;5.253;4.762;4.659;1.267;2.155;2.937;1.389;2.882;-0.919;-5.479;4.205;2019
293;Peru;Inflation, average consumer prices;Percent change;;Source: Central Bank Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2009;59.145;75.433;64.460;111.149;110.209;163.398;77.921;85.846;666.955;3,398.272;7,481.691;409.528;73.529;48.580;23.735;11.130;11.549;8.547;7.255;3.469;3.759;1.975;0.192;2.261;3.662;1.618;2.001;1.779;5.788;2.935;1.530;3.370;3.655;2.806;3.246;3.548;3.593;2.804;1.317;2.136;1.711;1.789;2019
293;Peru;Inflation, end of period consumer prices;Percent change;;Source: Central Bank Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2009;n/a;n/a;72.950;125.072;111.458;158.257;62.898;114.534;1,722.054;2,775.297;7,649.726;139.229;56.734;39.480;15.384;10.228;11.840;6.463;6.007;3.726;3.734;-0.127;1.516;2.484;3.481;1.494;1.138;3.928;6.650;0.245;2.076;4.738;2.649;2.860;3.224;4.398;3.235;1.365;2.192;1.900;1.575;2.003;2019
293;Peru;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: National definition Primary domestic currency: Peruvian sol Data last updated: 04/2020;7.326;6.800;6.400;9.000;8.900;4.589;5.300;4.800;4.156;7.900;8.300;5.900;9.400;9.900;8.800;7.100;7.200;8.600;6.900;9.400;7.847;9.246;9.420;9.424;9.436;9.579;8.542;8.419;8.377;8.387;7.880;7.727;6.798;5.945;5.938;6.490;6.742;6.876;6.700;6.600;7.114;7.297;2019
293;Peru;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury. Ministry of Finance and Central Bank Latest actual data: 2019 Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Cash. Cash for revenues and accrual for expenditures General government includes: Central Government; State Government; Local Government; Social Security Funds; Valuation of public debt: Face value";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-2.116;-2.154;-1.404;-1.622;-1.033;-0.436;2.029;3.348;2.680;-1.389;0.122;2.012;2.051;0.735;-0.228;-2.124;-2.254;-2.935;-2.001;-1.368;-7.085;-2.622;2019
293;Peru;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments Manual, fifth edition (BPM5);-5.175;-9.673;-9.142;-6.842;-1.381;0.301;-5.432;-4.307;-5.438;-0.539;-5.148;-4.464;-5.417;-7.174;-6.242;-8.999;-6.823;-5.982;-6.192;-2.832;-3.064;-2.348;-2.031;-1.589;0.098;1.565;3.331;1.489;-4.341;-0.521;-2.392;-1.974;-3.154;-5.132;-4.486;-4.977;-2.605;-1.296;-1.697;-1.363;-0.870;-0.988;2019
566;Philippines;Gross domestic product, constant prices;Percent change;;"Source: National Statistics Office. National Statistical Coordination; accessed via CEIC and Haver Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No";5.149;3.423;3.619;1.875;-7.324;-7.307;3.417;4.312;6.753;6.205;3.037;-0.578;0.338;2.116;4.388;4.679;5.846;5.185;-0.577;3.082;4.411;2.894;3.646;4.970;6.698;4.778;5.243;6.617;4.153;1.148;7.632;3.660;6.684;7.064;6.145;6.067;6.884;6.678;6.244;5.905;0.648;7.616;2019
566;Philippines;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;"Source: National Statistics Office. National Statistical Coordination; accessed via CEIC and Haver Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No";90.557;102.518;112.792;119.406;114.654;109.638;115.667;123.638;136.642;150.811;161.206;165.695;170.043;177.756;189.517;202.544;218.310;233.590;234.857;245.591;262.156;275.659;290.229;310.312;340.009;367.350;398.310;436.073;463.016;471.903;513.839;543.771;591.243;644.114;696.350;746.284;805.918;875.925;953.288;1,027.186;1,040.413;1,141.476;2019
566;Philippines;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;"Source: National Statistics Office. National Statistical Coordination; accessed via CEIC and Haver Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2000 Chain-weighted: No";2.364;0.876;1.089;-0.630;-9.565;-9.545;0.961;1.767;4.388;3.731;0.691;-2.842;-1.958;-0.229;2.014;2.276;0.708;2.854;-2.991;0.900;4.371;0.838;1.464;2.919;4.552;2.689;3.174;4.525;3.303;-0.607;5.796;1.921;4.119;5.221;4.349;4.312;5.145;4.969;4.569;4.272;-0.938;5.920;2019
566;Philippines;Inflation, average consumer prices;Percent change;;Source: National Statistics Office. Accessed via Haver Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2012;18.201;13.083;8.979;5.252;46.673;23.215;-0.325;3.042;12.230;11.367;13.201;19.332;8.730;6.691;10.371;6.840;7.486;5.557;9.248;5.974;3.924;6.773;3.059;3.445;5.963;7.702;6.251;2.779;9.305;3.227;4.109;4.756;3.021;2.583;3.598;0.674;1.254;2.853;5.212;2.480;1.721;2.882;2019
566;Philippines;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office. Accessed via Haver Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: 2012;15.429;16.337;8.085;13.126;50.826;5.656;-0.336;7.047;9.566;15.248;18.178;13.187;7.767;6.907;8.427;8.290;6.699;6.278;10.127;4.023;6.262;4.506;2.653;3.877;8.398;6.743;4.435;3.861;8.055;4.358;3.626;4.136;2.749;3.766;1.910;0.750;2.233;2.912;5.128;2.523;2.600;3.000;2019
566;Philippines;Unemployment rate;Percent of total labor force;;Source: National Statistics Office. Accessed via Haver Latest actual data: 2019 Employment type: Harmonized ILO definition. Please note that data prior to 2005 are not based on harmonized ILO definition but based on national definition. Primary domestic currency: Philippine peso Data last updated: 04/2020;n/a;n/a;n/a;n/a;n/a;11.058;11.682;11.062;9.402;9.129;8.400;10.500;9.800;9.275;9.475;9.525;8.525;8.675;10.050;9.725;11.175;11.125;11.400;11.400;11.825;11.350;7.950;7.325;7.400;7.475;7.325;7.025;6.975;7.075;6.800;6.275;5.475;5.725;5.325;5.075;6.200;5.250;2019
566;Philippines;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury. Department of Finance Latest actual data: 2019. Data accommodates actual figures for national government revenue and expenditure, but reflects projections for local governments and social security institutions. Fiscal assumptions: Revenue projections reflect the IMF staff?s macroeconomic assumptions and incorporate anticipated improvements in tax administration. Expenditure projections are based on budgeted figures, institutional arrangements, and current data in each year. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Cash. Classification of revenues and expenses is based on GFSM 2001, but the accounting method is on a cash basis. General government includes: Central Government; Local Government; Social Security Funds;. Local governments comprise provinces, cities, and municipalities. Valuation of public debt: Nominal value Instruments included in gross and net debt: Securities Other than Shares; Loans; Other Accounts Receivable/Payable";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-1.686;-1.566;-0.269;-0.447;0.647;-0.458;-0.017;0.554;0.379;-1.350;-2.360;-3.381;-3.616;-3.841;-3.621;-2.919;-1.693;-0.048;-0.298;0.017;-2.685;-2.353;-0.318;-0.304;0.196;0.864;0.613;-0.369;-0.390;-1.629;-1.926;-3.361;-2.724;2019
566;Philippines;Current account balance;Percent of GDP;;Source: Central Bank. Accessed via CEIC Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-5.282;-5.205;-7.757;-7.511;-3.712;-0.106;2.870;-1.204;-0.927;-3.079;-5.489;-2.055;-1.704;-5.007;-4.155;-2.411;-4.306;-4.769;2.141;-3.464;-2.750;-2.295;-0.347;0.340;1.778;1.931;5.697;5.404;0.083;5.014;3.597;2.517;2.779;4.188;3.780;2.482;-0.393;-0.683;-2.651;-0.129;-2.255;-2.207;2019
964;Poland;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Notes: Data prior to 1995 cannot be confirmed by national sources at this time. National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2010;-6.000;-10.000;-4.846;5.600;-0.366;3.862;3.494;2.302;3.285;3.812;-7.171;-7.005;2.033;4.287;5.239;6.728;6.239;7.086;4.982;4.524;4.260;1.205;1.443;3.562;5.136;3.493;6.179;7.035;4.250;2.820;3.608;5.017;1.608;1.392;3.318;3.839;3.064;4.938;5.148;4.095;-4.579;4.232;2019
964;Poland;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 Notes: Data prior to 1995 cannot be confirmed by national sources at this time. National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2010;169.226;166.713;168.435;184.834;190.802;204.438;215.842;226.271;241.946;261.017;251.368;241.665;252.197;269.241;289.397;315.343;341.152;371.627;394.532;418.336;445.905;461.177;475.236;501.305;541.239;577.593;631.845;694.465;738.058;764.658;801.475;859.270;889.833;918.048;966.067;1,013.599;1,055.471;1,128.445;1,215.446;1,287.275;1,236.132;1,313.572;2019
964;Poland;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 Notes: Data prior to 1995 cannot be confirmed by national sources at this time. National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2010;-6.845;-10.802;-5.713;4.120;-1.221;3.088;2.858;1.781;3.187;3.708;-8.051;-7.248;1.767;3.975;5.021;6.729;6.160;7.003;4.926;4.505;5.360;1.230;1.475;3.627;5.212;3.539;6.226;7.124;4.277;2.766;3.915;4.907;1.605;1.395;3.440;3.873;3.168;4.922;5.138;4.105;-4.519;4.316;2019
